sonum,perit,year,day,jday,atos,sex,age,fat,crabFood,teeth,eaprev,eamean,eavar,eaposmean,eaprev50,eamean50,eavar50,eaposmean50,cysprev50,cysmean50,cysvar50,cysposmean50,cysprev100,cysmean100,cysvar100,cysposmean100,food,crabby,enso,ensoLag
4554-05,1,2005,219,4964,814,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4555-05,0,2005,220,4965,752,M,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4556-05,0,2005,220,4965,917,M,6,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4557-05,0,2005,220,4965,930,F,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4558-05,0,2005,223,4968,283,F,5,4,0,2,NA,NA,NA,NA,0.625,4.65,33.9275,7.44,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4559-05,0,2005,224,4969,995,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4560-05,0,2005,224,4969,350,F,2,0,0,NA,0.75,7.95,43.5475,10.6,0.625,4.65,33.9275,7.44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4561-05,1,2005,226,4971,820,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4562-05,0,2005,227,4972,913,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4564-05,0,2005,227,4972,680,M,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4565-05,0,2005,227,4972,306,M,5,1,0,2,0.5,1.35,2.5275,2.7,0.476190476,1.285714286,2.489795918,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4566-05,0,2005,227,4972,253,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4567-05,1,2005,231,4976,820,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4570-05,0,2005,232,4977,810,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4568-05,0,2005,233,4978,228,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4571-05,0,2005,233,4978,325,M,5,0,0,2,0.5,1.35,2.5275,2.7,0.5,1.35,2.5275,2.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4569-05,1,2005,234,4979,314,M,5,3,0,1,0.5,1.35,2.5275,2.7,0.5,1.35,2.5275,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4572-05,1,2005,234,4979,286,F,5,0,0,1,NA,NA,NA,NA,0.5,1.35,2.5275,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4573-05,0,2005,234,4979,283,F,3,0,0,6,NA,NA,NA,NA,0.5,1.35,2.5275,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4577-05,0,2005,236,4981,933,M,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4578-05,1,2005,239,4984,321,M,4,0,0,1,0.5,1.35,2.5275,2.7,0.5,1.35,2.5275,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4580-05,0,2005,241,4986,806,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4582-05,0,2005,245,4990,935,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4584-05,0,2005,247,4992,815,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4583-05,0,2005,248,4993,259,M,2,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4586-05,1,2005,252,4997,810,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4587-05,1,2005,255,5000,827,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4588-05,0,2005,256,5001,755,F,5,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4589-05,0,2005,259,5004,898,M,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4590-05,0,2005,259,5004,808,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4592-05,0,2005,263,5008,208,F,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4593-05,0,2005,264,5009,262,M,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4246-05,0,2005,265,5010,391,F,6,0,0,4,0.5,1.906976744,9.130881558,3.813953488,0.437788018,1.276497696,5.600968379,2.915789474,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4595-05,0,2005,267,5012,274,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4596-05,0,2005,267,5012,263,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4597-05,0,2005,271,5016,679,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4598-05,0,2005,271,5016,230,M,5,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033333333,0.458333333
4599-05,1,2005,273,5018,278,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4600-05,0,2005,276,5021,328,F,4,0,0,1,NA,NA,NA,NA,0.406940063,1.132492114,5.61651524,2.782945736,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4601-05,0,2005,280,5025,306,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4604-05,0,2005,295,5040,741,M,5,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4605-05,0,2005,296,5041,423,M,5,4,0,3,NA,NA,NA,NA,0.441087613,1.380664653,6.912496235,3.130136986,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4607-05,1,2005,298,5043,814,F,3,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033333333,0.458333333
4609-05,0,2005,301,5046,289,M,5,1,0,3,NA,NA,NA,NA,0.478571429,1.014285714,2.056938776,2.119402985,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4612-05,0,2005,309,5054,820,F,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4613-05,0,2005,311,5056,827,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4614-05,1,2005,311,5056,367,M,3,0,0,6,0.499219969,2.096723869,21.76599551,4.2,0.499219969,2.096723869,21.76599551,4.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4617-05,0,2005,312,5057,367,M,5,1,0,3,0.499219969,2.096723869,21.76599551,4.2,0.499219969,2.096723869,21.76599551,4.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4618-05,0,2005,320,5065,379,M,5,4,NA,3,0.534065934,2.413186813,27.26224369,4.518518519,0.534065934,2.413186813,27.26224369,4.518518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033333333,0.458333333
4620-05,1,2005,328,5073,827,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4619-05,0,2005,329,5074,425,F,5,0,0,4,NA,NA,NA,NA,0.171052632,0.368421053,1.153739612,2.153846154,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4623-05,0,2005,339,5084,399,F,5,1,0,3,0.171052632,0.368421053,1.153739612,2.153846154,0.534065934,2.413186813,27.26224369,4.518518519,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4624-05,1,2005,340,5085,827,M,6,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033333333,0.458333333
4625-05,0,2005,341,5086,281,M,5,4,0,2,0.222222222,0.333333333,0.444444444,1.5,0.222222222,0.333333333,0.444444444,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4630-05,0,2005,347,5092,928,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4631-05,0,2005,351,5096,152,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4633-05,0,2005,354,5099,405,F,5,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.033333333,0.458333333
4635-05,0,2005,355,5100,394,F,5,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033333333,0.458333333
4636-05,0,2005,360,5105,294,F,5,1,0,2,NA,NA,NA,NA,0.3,0.4,0.44,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4637-05,0,2005,360,5105,297,F,2,0,0,6,NA,NA,NA,NA,0.3,0.4,0.44,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4639-05,0,2005,360,5105,821,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4641-05,0,2005,364,5109,321,M,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.033333333,0.458333333
4642-06,0,2006,2,5112,283,F,5,1,0,3,0.3,0.4,0.44,1.333333333,0.3,0.4,0.44,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4643-06,0,2006,7,5117,296,F,5,2,0,2,NA,NA,NA,NA,0.3,0.4,0.44,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4648-06,0,2006,16,5126,377,M,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4649-06,0,2006,16,5126,372,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4650-06,1,2006,23,5133,827,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4651-06,1,2006,27,5137,928,F,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4652-06,0,2006,27,5137,374,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4653-06,1,2006,29,5139,258,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4658-06,1,2006,34,5144,916,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4660-06,0,2006,42,5152,920,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4661-06,0,2006,46,5156,740,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4662-06,0,2006,47,5157,208,M,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4664-06,0,2006,51,5161,269,M,3,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4663-06,0,2006,53,5163,321,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4666-06,1,2006,54,5164,347,M,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.058333333,0.033333333
4667-06,1,2006,56,5166,291,M,4,0,0,2,NA,NA,NA,NA,0.46835443,0.936708861,1.932703092,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4671-06,0,2006,62,5172,868,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4672-06,1,2006,65,5175,797,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4673-06,0,2006,69,5179,933,F,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4677-06,0,2006,81,5191,806,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4678-06,1,2006,84,5194,808,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4680-06,0,2006,84,5194,388,F,2,0,0,6,0.322175732,0.493723849,0.944521279,1.532467532,0.322175732,0.493723849,0.944521279,1.532467532,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4681-06,1,2006,84,5194,366,M,3,0,0,6,0.322175732,0.493723849,0.944521279,1.532467532,0.322175732,0.493723849,0.944521279,1.532467532,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4685-06,1,2006,84,5194,258,F,5,0,0,3,0.370588235,0.688235294,1.473391003,1.857142857,0.370588235,0.688235294,1.473391003,1.857142857,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4682-06,0,2006,86,5196,264,M,5,3,0,1,0.370588235,0.688235294,1.473391003,1.857142857,0.329317269,0.562248996,1.137691328,1.707317073,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4686-06,0,2006,87,5197,897,F,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.058333333,0.033333333
4687-06,0,2006,88,5198,423,M,5,3,0,2,NA,NA,NA,NA,0.282608696,0.442028986,0.985769796,1.564102564,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4688-06,0,2006,88,5198,402,F,4,2,0,1,NA,NA,NA,NA,0.315960912,0.469055375,0.835361648,1.484536082,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4689-06,0,2006,89,5199,934,F,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4690-06,0,2006,89,5199,321,M,5,4,0,3,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4694-06,0,2006,90,5200,224,F,5,2,0,4,0.370588235,0.688235294,1.473391003,1.857142857,0.370588235,0.688235294,1.473391003,1.857142857,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4696-06,0,2006,91,5201,439,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4697-06,0,2006,92,5202,321,M,4,1,0,1,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4700-06,0,2006,94,5204,731,F,5,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4703-06,0,2006,95,5205,36,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4705-06,0,2006,96,5206,288,F,5,0,1,2,0.2375,0.2875,0.30484375,1.210526316,0.328,0.56,1.1344,1.707317073,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.058333333,0.033333333
4708-06,0,2006,97,5207,868,F,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4711-06,0,2006,97,5207,321,M,4,1,0,1,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4710-06,1,2006,98,5208,277,M,5,4,0,3,0.2375,0.2875,0.30484375,1.210526316,0.328,0.56,1.1344,1.707317073,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4713-06,1,2006,99,5209,368,M,2,0,0,6,0.315960912,0.469055375,0.835361648,1.484536082,0.315960912,0.469055375,0.835361648,1.484536082,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4714-06,0,2006,100,5210,373,F,5,1,0,2,0.315960912,0.469055375,0.835361648,1.484536082,0.315960912,0.469055375,0.835361648,1.484536082,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4718-06,0,2006,103,5213,192,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4719-06,0,2006,105,5215,925,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4721-06,1,2006,107,5217,321,F,3,1,0,6,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4723-06,1,2006,110,5220,377,M,3,NA,NA,NA,0.314935065,0.467532468,0.833361444,1.484536082,0.314935065,0.467532468,0.833361444,1.484536082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058333333,0.033333333
4724-06,1,2006,111,5221,429,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4725-06,1,2006,116,5226,321,M,5,1,1,3,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.058333333,0.033333333
4727-06,0,2006,120,5230,843,F,3,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058333333,0.033333333
4728-06,0,2006,120,5230,808,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4730-06,0,2006,122,5232,275,F,5,0,0,1,0.2375,0.2875,0.30484375,1.210526316,0.186335404,0.211180124,0.21627252,1.133333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4729-06,1,2006,123,5233,322,M,5,1,0,4,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4731-06,0,2006,124,5234,819,F,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4732-06,1,2006,125,5235,278,M,5,0,1,2,0.2375,0.2875,0.30484375,1.210526316,0.1875,0.2125,0.21734375,1.133333333,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.058333333,0.033333333
4733-06,0,2006,126,5236,925,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4734-06,1,2006,127,5237,373,M,4,0,0,1,0.289855072,0.376811594,0.437723167,1.3,0.289855072,0.376811594,0.437723167,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4736-06,1,2006,128,5238,817,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4740-06,0,2006,133,5243,321,M,4,1,0,2,0.2375,0.2875,0.30484375,1.210526316,0.2375,0.2875,0.30484375,1.210526316,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
6/2/3110,0,2006,134,5244,324,M,5,3,0,3,NA,NA,NA,NA,0.235294118,0.294117647,0.364475202,1.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4742-06,1,2006,136,5246,341,M,5,1,0,2,NA,NA,NA,NA,0.289855072,0.376811594,0.437723167,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4744-06,1,2006,140,5250,827,M,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4745-06,0,2006,140,5250,156,M,3,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4747-06,0,2006,146,5256,276,M,3,0,0,NA,NA,NA,NA,NA,0.1375,0.1375,0.11859375,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4748-06,0,2006,146,5256,290,F,5,0,0,2,NA,NA,NA,NA,0.1375,0.1375,0.11859375,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4749-06,0,2006,148,5258,371,M,5,4,0,3,0.25,0.275,0.249375,1.1,0.25,0.275,0.249375,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4751-06,1,2006,152,5262,322,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4752-06,0,2006,154,5264,298,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4753-06,0,2006,155,5265,925,F,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4754-06,0,2006,155,5265,812,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4755-06,0,2006,160,5270,808,F,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4757-06,0,2006,160,5270,923,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4759-06,1,2006,161,5271,370,M,3,0,NA,1,0.333333333,0.392156863,0.395232603,1.176470588,0.333333333,0.392156863,0.395232603,1.176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058333333,0.033333333
4761-06,1,2006,162,5272,317,M,5,0,0,2,NA,NA,NA,NA,0.545454545,0.727272727,0.743801653,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4763-06,0,2006,162,5272,314,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4760-06,0,2006,163,5273,920,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4762-06,1,2006,167,5277,827,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.058333333,0.033333333
4764-06,1,2006,169,5279,368,F,3,0,0,1,0.326923077,0.384615385,0.390532544,1.176470588,0.326923077,0.384615385,0.390532544,1.176470588,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4766-06,0,2006,173,5283,793,F,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
4767-06,1,2006,174,5284,289,F,5,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.058333333,0.033333333
4769-06,0,2006,184,5294,892,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.058333333,0.033333333
